"label";"Reader";"cluster";"average(Rating_Score)"
1;76954;"cluster_1";8.0
1;76971;"cluster_1";8.0
1;76983;"cluster_1";8.0
1;76988;"cluster_1";8.0
1;77024;"cluster_1";7.0
1;77035;"cluster_1";8.0
1;77044;"cluster_1";8.0
1;77078;"cluster_1";9.5
1;77090;"cluster_1";10.0
1;77123;"cluster_1";7.0
1;77139;"cluster_1";8.5
1;77149;"cluster_1";6.0
1;77155;"cluster_1";9.0
1;77191;"cluster_1";8.0
1;77194;"cluster_1";7.0
1;77211;"cluster_1";9.0
1;77222;"cluster_1";10.0
1;77233;"cluster_1";9.0
1;77244;"cluster_1";10.0
1;77289;"cluster_1";6.0
1;77301;"cluster_1";9.0
1;77308;"cluster_1";10.0
1;77333;"cluster_1";6.5
1;77369;"cluster_1";7.0
1;77370;"cluster_1";8.8
1;77375;"cluster_1";6.5
1;77412;"cluster_1";9.0
1;77420;"cluster_1";5.0
1;77434;"cluster_1";8.666666666666666
1;77470;"cluster_1";10.0
1;77493;"cluster_1";8.0
1;77506;"cluster_1";10.0
1;77514;"cluster_1";10.0
1;77531;"cluster_1";9.0
1;77545;"cluster_1";10.0
1;77568;"cluster_1";3.0
1;77578;"cluster_1";8.4
1;77594;"cluster_1";6.0
1;77598;"cluster_1";9.0
1;77603;"cluster_1";5.0
1;77610;"cluster_1";9.0
1;77660;"cluster_1";8.8
1;77663;"cluster_1";9.0
1;77706;"cluster_1";9.0
1;77721;"cluster_1";10.0
1;77759;"cluster_1";5.0
1;77794;"cluster_1";8.2
1;77799;"cluster_1";8.727272727272727
1;77814;"cluster_1";9.0
1;77817;"cluster_1";5.0
1;77872;"cluster_1";8.0
1;77879;"cluster_1";8.0
1;77884;"cluster_1";6.0
1;77945;"cluster_1";9.0
1;77950;"cluster_1";8.0
1;78020;"cluster_1";8.0
1;78033;"cluster_1";10.0
1;78048;"cluster_1";8.0
1;78059;"cluster_1";8.0
1;78084;"cluster_1";7.0
1;78124;"cluster_1";8.0
1;78132;"cluster_1";10.0
1;78137;"cluster_1";8.0
1;78141;"cluster_1";6.0
1;78162;"cluster_1";9.0
1;78175;"cluster_1";9.333333333333334
1;78177;"cluster_1";7.0
1;78215;"cluster_1";10.0
1;78216;"cluster_1";8.0
1;78224;"cluster_1";7.0
1;78255;"cluster_1";7.666666666666667
1;78275;"cluster_1";7.5
1;78299;"cluster_1";9.0
1;78337;"cluster_1";5.0
1;78384;"cluster_1";5.0
1;78427;"cluster_1";8.0
1;78446;"cluster_1";8.0
1;78477;"cluster_1";10.0
1;78481;"cluster_1";8.0
1;78524;"cluster_1";8.0
1;78608;"cluster_1";8.5
1;78644;"cluster_1";8.0
1;78672;"cluster_1";8.0
1;78687;"cluster_1";8.0
1;78692;"cluster_1";10.0
1;78723;"cluster_1";10.0
1;78762;"cluster_1";8.0
1;78767;"cluster_1";7.0
1;78830;"cluster_1";5.0
1;78836;"cluster_1";10.0
1;78843;"cluster_1";8.0
1;78856;"cluster_1";7.0
1;78861;"cluster_1";7.0
1;78899;"cluster_1";9.0
1;78910;"cluster_1";7.0
1;78916;"cluster_1";9.0
1;78957;"cluster_1";8.833333333333334
1;78964;"cluster_1";10.0
1;79007;"cluster_1";10.0
1;79028;"cluster_1";9.25
1;79045;"cluster_1";10.0
1;79057;"cluster_1";8.0
1;79075;"cluster_1";9.75
1;79084;"cluster_1";7.0
1;79103;"cluster_1";8.0
1;79172;"cluster_1";6.0
1;79190;"cluster_1";10.0
1;79234;"cluster_1";6.0
1;79257;"cluster_1";10.0
1;79260;"cluster_1";7.0
1;79271;"cluster_1";8.0
1;79277;"cluster_1";10.0
1;79280;"cluster_1";6.5
1;79294;"cluster_1";8.666666666666666
1;79324;"cluster_1";7.0
1;79327;"cluster_1";9.0
1;79331;"cluster_1";8.0
1;79374;"cluster_1";10.0
1;79380;"cluster_1";9.0
1;79448;"cluster_1";7.0
1;79488;"cluster_1";5.0
1;79494;"cluster_1";9.0
1;79540;"cluster_1";4.0
1;79570;"cluster_1";8.333333333333334
1;79596;"cluster_1";4.0
1;79599;"cluster_1";7.5
1;79604;"cluster_1";7.0
1;79609;"cluster_1";9.0
1;79615;"cluster_1";8.0
1;79618;"cluster_1";8.5
1;79649;"cluster_1";7.0
1;79678;"cluster_1";9.0
1;79684;"cluster_1";10.0
1;79694;"cluster_1";9.0
1;79741;"cluster_1";9.5
1;79753;"cluster_1";8.4
1;79776;"cluster_1";7.0
1;79797;"cluster_1";5.0
1;79869;"cluster_1";9.0
1;79913;"cluster_1";8.0
1;79917;"cluster_1";8.0
1;79930;"cluster_1";10.0
1;80018;"cluster_1";10.0
1;80050;"cluster_1";8.0
1;80057;"cluster_1";9.0
1;80060;"cluster_1";5.0
1;80066;"cluster_1";9.0
1;80075;"cluster_1";8.0
1;80079;"cluster_1";7.0
1;80101;"cluster_1";7.666666666666667
1;80114;"cluster_1";7.0
1;80139;"cluster_1";9.0
1;80148;"cluster_1";8.0
1;80223;"cluster_1";8.5
1;80250;"cluster_1";9.0
1;80275;"cluster_1";8.0
1;80279;"cluster_1";8.0
1;80281;"cluster_1";7.5
1;80291;"cluster_1";8.0
1;80294;"cluster_1";5.5
1;80301;"cluster_1";9.5
1;80322;"cluster_1";8.0
1;80371;"cluster_1";7.666666666666667
1;80373;"cluster_1";8.0
1;80385;"cluster_1";8.0
1;80463;"cluster_1";7.75
1;80538;"cluster_1";8.5
1;80552;"cluster_1";7.5
1;80572;"cluster_1";8.0
1;80575;"cluster_1";7.0
1;80577;"cluster_1";6.333333333333333
1;80598;"cluster_1";8.5
1;80631;"cluster_1";6.0
1;80672;"cluster_1";7.0
1;80691;"cluster_1";7.25
1;80692;"cluster_1";8.0
1;80731;"cluster_1";9.0
1;80774;"cluster_1";9.0
1;80778;"cluster_1";10.0
1;80848;"cluster_1";10.0
1;80858;"cluster_1";8.0
1;80860;"cluster_1";8.0
1;80873;"cluster_1";10.0
1;80895;"cluster_1";9.333333333333334
1;80923;"cluster_1";10.0
1;80941;"cluster_1";8.0
1;80952;"cluster_1";9.5
1;80971;"cluster_1";6.5
1;80973;"cluster_1";8.0
1;81012;"cluster_1";9.0
1;81018;"cluster_1";7.0
1;81028;"cluster_1";10.0
1;81047;"cluster_1";8.0
1;81073;"cluster_1";8.0
1;81080;"cluster_1";10.0
1;81098;"cluster_1";9.0
1;81127;"cluster_1";7.0
1;81140;"cluster_1";9.5
1;81156;"cluster_1";5.0
1;81177;"cluster_1";8.0
1;81220;"cluster_1";7.0
1;81258;"cluster_1";9.0
1;81285;"cluster_1";9.0
1;81340;"cluster_1";8.88888888888889
1;81353;"cluster_1";10.0
1;81473;"cluster_1";8.333333333333334
1;81519;"cluster_1";8.0
1;81529;"cluster_1";7.75
1;81533;"cluster_1";9.0
1;81534;"cluster_1";9.166666666666666
1;81557;"cluster_1";7.0
1;81592;"cluster_1";6.0
1;81596;"cluster_1";10.0
1;81668;"cluster_1";6.0
1;81721;"cluster_1";6.0
1;81728;"cluster_1";6.5
1;81752;"cluster_1";9.666666666666666
1;81774;"cluster_1";9.0
1;81785;"cluster_1";9.0
1;81793;"cluster_1";10.0
1;81801;"cluster_1";7.0
1;81803;"cluster_1";7.5
1;81815;"cluster_1";10.0
1;81844;"cluster_1";6.5
1;81882;"cluster_1";10.0
1;81911;"cluster_1";10.0
1;81919;"cluster_1";10.0
1;82004;"cluster_1";4.0
1;82017;"cluster_1";8.0
1;82060;"cluster_1";8.0
1;82070;"cluster_1";9.5
1;82088;"cluster_1";10.0
1;82103;"cluster_1";8.666666666666666
1;82158;"cluster_1";8.571428571428571
1;82169;"cluster_1";7.25
1;82174;"cluster_1";1.0
1;82193;"cluster_1";10.0
1;82209;"cluster_1";10.0
1;82215;"cluster_1";9.0
1;82254;"cluster_1";9.076923076923077
1;82300;"cluster_1";9.0
1;82309;"cluster_1";10.0
1;82343;"cluster_1";8.0
1;82359;"cluster_1";10.0
1;82373;"cluster_1";8.0
1;82376;"cluster_1";10.0
1;82402;"cluster_1";6.0
1;82438;"cluster_1";8.0
1;82469;"cluster_1";6.0
1;82542;"cluster_1";8.0
1;82616;"cluster_1";9.0
1;82620;"cluster_1";5.0
1;82664;"cluster_1";7.0
1;82679;"cluster_1";7.0
1;82764;"cluster_1";6.666666666666667
1;82771;"cluster_1";9.0
1;82811;"cluster_1";9.0
1;82846;"cluster_1";8.0
1;82876;"cluster_1";8.0
1;82925;"cluster_1";7.642857142857143
1;82941;"cluster_1";7.0
1;82946;"cluster_1";8.5
1;82978;"cluster_1";8.571428571428571
1;83005;"cluster_1";8.0
1;83013;"cluster_1";9.2
1;83038;"cluster_1";9.0
1;83050;"cluster_1";9.0
1;83073;"cluster_1";8.0
1;83134;"cluster_1";8.0
1;83174;"cluster_1";8.0
1;83178;"cluster_1";9.0
1;83235;"cluster_1";10.0
1;83245;"cluster_1";9.0
1;83258;"cluster_1";8.0
1;83259;"cluster_1";7.0
1;83262;"cluster_1";10.0
1;83296;"cluster_1";6.5
1;83315;"cluster_1";10.0
1;83327;"cluster_1";8.0
1;83359;"cluster_1";6.0
1;83364;"cluster_1";10.0
1;83374;"cluster_1";7.0
1;83413;"cluster_1";9.0
1;83445;"cluster_1";10.0
1;83454;"cluster_1";8.5
1;83473;"cluster_1";9.0
1;83488;"cluster_1";7.0
1;83514;"cluster_1";7.0
1;83530;"cluster_1";9.181818181818182
1;83553;"cluster_1";9.25
1;83567;"cluster_1";9.0
1;83573;"cluster_1";7.0
1;83580;"cluster_1";8.0
1;83612;"cluster_1";7.0
1;83689;"cluster_1";10.0
1;83699;"cluster_1";9.0
1;83709;"cluster_1";8.444444444444445
1;83712;"cluster_1";10.0
1;83716;"cluster_1";6.0
1;83738;"cluster_1";5.0
1;83747;"cluster_1";6.5
1;83771;"cluster_1";7.0
1;83784;"cluster_1";8.0
1;83801;"cluster_1";9.0
1;83820;"cluster_1";7.0
1;83843;"cluster_1";3.0
1;83911;"cluster_1";9.5
1;83913;"cluster_1";10.0
1;83918;"cluster_1";10.0
1;83939;"cluster_1";6.0
1;83972;"cluster_1";5.0
1;83985;"cluster_1";6.0
1;84006;"cluster_1";7.714285714285714
1;84021;"cluster_1";9.0
1;84052;"cluster_1";9.0
1;84064;"cluster_1";10.0
1;84098;"cluster_1";9.0
1;84112;"cluster_1";7.0
1;84130;"cluster_1";10.0
1;84150;"cluster_1";8.0
1;84165;"cluster_1";7.0
1;84201;"cluster_1";7.0
1;84205;"cluster_1";10.0
1;84224;"cluster_1";7.5
1;84229;"cluster_1";8.0
1;84270;"cluster_1";10.0
1;84277;"cluster_1";9.0
1;84325;"cluster_1";6.4
1;84383;"cluster_1";10.0
1;84411;"cluster_1";10.0
1;84430;"cluster_1";10.0
1;84491;"cluster_1";5.0
1;84525;"cluster_1";8.0
1;84542;"cluster_1";8.0
1;84548;"cluster_1";9.0
1;84567;"cluster_1";7.0
1;84734;"cluster_1";8.75
1;84801;"cluster_1";8.25
1;84836;"cluster_1";9.0
1;84871;"cluster_1";7.666666666666667
1;84912;"cluster_1";9.0
1;84940;"cluster_1";7.333333333333333
1;84997;"cluster_1";8.0
1;85017;"cluster_1";10.0
1;85024;"cluster_1";5.0
1;85055;"cluster_1";6.25
1;85169;"cluster_1";7.0
1;85190;"cluster_1";10.0
1;85225;"cluster_1";4.0
1;85269;"cluster_1";8.0
1;85300;"cluster_1";7.25
1;85301;"cluster_1";7.666666666666667
1;85313;"cluster_1";7.666666666666667
1;85376;"cluster_1";7.0
1;85424;"cluster_1";9.0
1;85429;"cluster_1";7.5
1;85458;"cluster_1";8.0
1;85526;"cluster_1";9.666666666666666
1;85533;"cluster_1";8.5
1;85534;"cluster_1";9.666666666666666
1;85557;"cluster_1";7.0
1;85559;"cluster_1";9.5
1;85570;"cluster_1";7.6
1;85582;"cluster_1";10.0
1;85618;"cluster_1";9.5
1;85623;"cluster_1";10.0
1;85631;"cluster_1";7.0
1;85652;"cluster_1";7.75
1;85680;"cluster_1";7.0
1;85691;"cluster_1";9.0
1;85733;"cluster_1";8.0
1;85735;"cluster_1";8.5
1;85796;"cluster_1";9.0
1;85893;"cluster_1";9.0
1;85910;"cluster_1";8.0
1;85917;"cluster_1";8.0
1;85926;"cluster_1";8.5
1;85937;"cluster_1";9.5
1;85978;"cluster_1";10.0
1;86003;"cluster_1";7.333333333333333
1;86023;"cluster_1";7.0
1;86052;"cluster_1";10.0
1;86070;"cluster_1";9.0
1;86117;"cluster_1";6.0
1;86160;"cluster_1";6.0
1;86164;"cluster_1";10.0
1;86166;"cluster_1";8.0
1;86191;"cluster_1";7.0
1;86249;"cluster_1";10.0
1;86263;"cluster_1";9.5
1;86271;"cluster_1";8.833333333333334
1;86302;"cluster_1";10.0
1;86320;"cluster_1";9.5
1;86346;"cluster_1";8.0
1;86350;"cluster_1";4.0
1;86378;"cluster_1";6.0
1;86382;"cluster_1";9.0
1;86399;"cluster_1";10.0
1;86413;"cluster_1";8.6
1;86418;"cluster_1";8.0
1;86420;"cluster_1";6.0
1;86459;"cluster_1";7.5
1;86500;"cluster_1";10.0
1;86533;"cluster_1";7.0
1;86566;"cluster_1";6.0
1;86603;"cluster_1";7.0
1;86615;"cluster_1";8.75
1;86634;"cluster_1";9.666666666666666
1;86648;"cluster_1";9.0
1;86673;"cluster_1";10.0
1;86704;"cluster_1";8.0
1;86705;"cluster_1";7.0
1;86706;"cluster_1";6.0
1;86707;"cluster_1";9.0
1;86744;"cluster_1";9.8
1;86759;"cluster_1";10.0
1;86791;"cluster_1";10.0
1;86833;"cluster_1";10.0
1;86838;"cluster_1";10.0
1;86855;"cluster_1";8.0
1;86875;"cluster_1";9.0
1;86884;"cluster_1";10.0
1;86916;"cluster_1";5.0
1;86933;"cluster_1";9.5
1;86958;"cluster_1";8.0
1;86968;"cluster_1";8.0
1;87007;"cluster_1";10.0
1;87009;"cluster_1";6.666666666666667
1;87031;"cluster_1";6.0
1;87038;"cluster_1";8.363636363636363
1;87050;"cluster_1";9.5
1;87072;"cluster_1";8.0
1;87133;"cluster_1";5.0
1;87155;"cluster_1";9.0
1;87169;"cluster_1";8.0
1;87192;"cluster_1";10.0
1;87201;"cluster_1";7.0
1;87213;"cluster_1";8.0
1;87287;"cluster_1";7.0
1;87382;"cluster_1";9.5
1;87411;"cluster_1";7.0
1;87415;"cluster_1";8.0
1;87429;"cluster_1";6.0
1;87443;"cluster_1";8.0
1;87448;"cluster_1";8.0
1;87457;"cluster_1";8.0
1;87505;"cluster_1";6.0
1;87555;"cluster_1";8.0
1;87609;"cluster_1";7.0
1;87611;"cluster_1";6.0
1;87681;"cluster_1";7.0
1;87683;"cluster_1";9.0
1;87690;"cluster_1";8.0
1;87719;"cluster_1";8.0
1;87722;"cluster_1";9.0
1;87724;"cluster_1";6.0
1;87733;"cluster_1";7.0
1;87742;"cluster_1";7.0
1;87763;"cluster_1";9.0
1;87802;"cluster_1";7.0
1;87834;"cluster_1";10.0
1;87886;"cluster_1";4.0
1;87902;"cluster_1";8.0
1;87923;"cluster_1";5.0
1;88004;"cluster_1";10.0
1;88027;"cluster_1";8.0
1;88071;"cluster_1";8.0
1;88090;"cluster_1";8.0
1;88096;"cluster_1";7.0
1;88113;"cluster_1";9.0
1;88139;"cluster_1";8.0
1;88145;"cluster_1";10.0
1;88157;"cluster_1";8.0
1;88170;"cluster_1";7.5
1;88172;"cluster_1";8.0
1;88187;"cluster_1";10.0
1;88212;"cluster_1";10.0
1;88215;"cluster_1";7.0
1;88225;"cluster_1";7.0
1;88246;"cluster_1";9.0
1;88247;"cluster_1";9.0
1;88264;"cluster_1";9.0
1;88288;"cluster_1";8.0
1;88340;"cluster_1";10.0
1;88427;"cluster_1";10.0
1;88456;"cluster_1";8.0
1;88494;"cluster_1";7.0
1;88512;"cluster_1";8.0
1;88524;"cluster_1";9.0
1;88563;"cluster_1";10.0
1;88584;"cluster_1";7.222222222222222
1;88595;"cluster_1";9.0
1;88601;"cluster_1";10.0
1;88645;"cluster_1";9.0
1;88684;"cluster_1";8.0
1;88724;"cluster_1";10.0
1;88741;"cluster_1";6.0
1;88754;"cluster_1";9.5
1;88774;"cluster_1";7.833333333333333
1;88788;"cluster_1";5.0
1;88805;"cluster_1";8.0
1;88927;"cluster_1";9.0
1;88934;"cluster_1";8.833333333333334
1;88947;"cluster_1";9.0
1;88970;"cluster_1";8.0
1;88978;"cluster_1";10.0
1;88997;"cluster_1";10.0
1;89004;"cluster_1";8.5
1;89025;"cluster_1";7.0
1;89029;"cluster_1";8.0
1;89130;"cluster_1";10.0
1;89136;"cluster_1";10.0
1;89180;"cluster_1";8.0
1;89182;"cluster_1";8.0
1;89183;"cluster_1";8.0
1;89197;"cluster_1";6.0
1;89202;"cluster_1";9.0
1;89205;"cluster_1";8.0
1;89221;"cluster_1";10.0
1;89227;"cluster_1";8.0
1;89231;"cluster_1";7.0
1;89267;"cluster_1";9.0
1;89289;"cluster_1";10.0
1;89294;"cluster_1";8.5
1;89299;"cluster_1";6.0
1;89310;"cluster_1";8.5
1;89326;"cluster_1";8.0
1;89430;"cluster_1";9.0
1;89455;"cluster_1";9.0
1;89460;"cluster_1";10.0
1;89470;"cluster_1";8.0
1;89495;"cluster_1";9.0
1;89551;"cluster_1";8.6
1;89586;"cluster_1";10.0
1;89602;"cluster_1";9.0
1;89624;"cluster_1";8.0
1;89641;"cluster_1";7.666666666666667
1;89646;"cluster_1";8.0
1;89663;"cluster_1";8.0
1;89666;"cluster_1";8.0
1;89682;"cluster_1";5.0
1;89684;"cluster_1";7.0
1;89695;"cluster_1";9.0
1;89749;"cluster_1";10.0
1;89751;"cluster_1";8.0
1;89760;"cluster_1";8.6
1;89791;"cluster_1";10.0
1;89829;"cluster_1";9.0
1;89863;"cluster_1";7.0
1;89910;"cluster_1";8.0
1;89917;"cluster_1";8.5
1;89943;"cluster_1";8.0
1;89992;"cluster_1";9.333333333333334
1;90010;"cluster_1";7.0
1;90100;"cluster_1";8.0
1;90122;"cluster_1";7.0
1;90137;"cluster_1";7.0
1;90145;"cluster_1";9.0
1;90166;"cluster_1";10.0
1;90179;"cluster_1";9.0
1;90195;"cluster_1";9.0
1;90199;"cluster_1";9.0
1;90240;"cluster_1";7.666666666666667
1;90251;"cluster_1";8.0
1;90260;"cluster_1";7.0
1;90368;"cluster_1";10.0
1;90444;"cluster_1";9.0
1;90534;"cluster_1";8.0
1;90604;"cluster_1";9.0
1;90605;"cluster_1";8.0
1;90611;"cluster_1";8.0
1;90617;"cluster_1";10.0
1;90656;"cluster_1";10.0
1;90660;"cluster_1";8.666666666666666
1;90677;"cluster_1";8.0
1;90729;"cluster_1";8.375
1;90832;"cluster_1";8.0
1;90834;"cluster_1";5.0
1;90875;"cluster_1";8.5
1;90877;"cluster_1";8.0
1;90917;"cluster_1";7.0
1;90919;"cluster_1";6.5
1;90921;"cluster_1";7.923076923076923
1;90935;"cluster_1";9.0
1;90966;"cluster_1";9.5
1;90970;"cluster_1";3.0
1;90985;"cluster_1";9.0
1;90990;"cluster_1";10.0
1;90991;"cluster_1";8.5
1;90992;"cluster_1";5.5
1;91007;"cluster_1";7.0
1;91012;"cluster_1";6.0
1;91024;"cluster_1";9.0
1;91071;"cluster_1";9.0
1;91106;"cluster_1";8.0
1;91176;"cluster_1";8.0
1;91211;"cluster_1";10.0
1;91231;"cluster_1";10.0
1;91249;"cluster_1";7.0
1;91278;"cluster_1";5.0
1;91279;"cluster_1";9.0
1;91314;"cluster_1";8.0
1;91379;"cluster_1";9.0
1;91381;"cluster_1";8.0
1;91382;"cluster_1";9.0
1;91513;"cluster_1";8.5
1;91530;"cluster_1";7.0
1;91544;"cluster_1";10.0
1;91552;"cluster_1";7.0
1;91584;"cluster_1";8.6
1;91636;"cluster_1";6.5
1;91648;"cluster_1";5.5
1;91707;"cluster_1";9.0
1;91722;"cluster_1";8.0
1;91749;"cluster_1";7.0
1;91771;"cluster_1";8.5
1;91797;"cluster_1";5.0
1;91836;"cluster_1";7.0
1;91844;"cluster_1";9.0
1;91854;"cluster_1";8.0
1;91864;"cluster_1";7.333333333333333
1;91878;"cluster_1";7.5
1;91882;"cluster_1";7.0
1;91888;"cluster_1";6.0
1;91891;"cluster_1";7.0
1;91903;"cluster_1";5.0
1;91907;"cluster_1";7.714285714285714
1;91932;"cluster_1";6.0
1;91949;"cluster_1";7.0
1;91959;"cluster_1";8.5
1;92061;"cluster_1";8.0
1;92071;"cluster_1";7.0
1;92079;"cluster_1";8.0
1;92081;"cluster_1";8.25
1;92142;"cluster_1";9.0
1;92143;"cluster_1";6.0
1;92149;"cluster_1";9.333333333333334
1;92165;"cluster_1";10.0
1;92222;"cluster_1";8.0
1;92255;"cluster_1";7.4
1;92259;"cluster_1";8.5
1;92277;"cluster_1";9.0
1;92292;"cluster_1";6.0
1;92319;"cluster_1";7.0
1;92333;"cluster_1";9.0
1;92336;"cluster_1";10.0
1;92411;"cluster_1";4.666666666666667
1;92490;"cluster_1";9.5
1;92497;"cluster_1";9.38888888888889
1;92532;"cluster_1";8.0
1;92534;"cluster_1";8.833333333333334
1;92539;"cluster_1";7.0
1;92578;"cluster_1";8.125
1;92599;"cluster_1";7.0
1;92628;"cluster_1";9.0
1;92724;"cluster_1";8.0
1;92757;"cluster_1";9.0
1;92761;"cluster_1";8.5
1;92799;"cluster_1";7.0
1;92822;"cluster_1";9.5
1;92863;"cluster_1";7.0
1;92926;"cluster_1";9.0
1;92995;"cluster_1";9.0
1;93035;"cluster_1";8.0
1;93052;"cluster_1";10.0
1;93160;"cluster_1";3.6666666666666665
1;93163;"cluster_1";7.0
1;93184;"cluster_1";8.0
1;93187;"cluster_1";10.0
1;93202;"cluster_1";5.0
1;93218;"cluster_1";7.333333333333333
1;93231;"cluster_1";9.0
1;93237;"cluster_1";10.0
1;93242;"cluster_1";9.0
1;93251;"cluster_1";9.0
1;93281;"cluster_1";10.0
1;93299;"cluster_1";9.25
1;93310;"cluster_1";7.5
1;93315;"cluster_1";10.0
1;93327;"cluster_1";4.0
1;93394;"cluster_1";7.0
1;93408;"cluster_1";8.333333333333334
1;93413;"cluster_1";7.142857142857143
1;93458;"cluster_1";9.0
1;93503;"cluster_1";8.0
1;93539;"cluster_1";10.0
1;93557;"cluster_1";7.0
1;93565;"cluster_1";8.0
1;93587;"cluster_1";7.0
1;93642;"cluster_1";10.0
1;93696;"cluster_1";6.5
1;93756;"cluster_1";8.0
1;93758;"cluster_1";5.0
1;93764;"cluster_1";7.0
1;93837;"cluster_1";6.0
1;93847;"cluster_1";7.0
1;93877;"cluster_1";4.0
1;93905;"cluster_1";10.0
1;93927;"cluster_1";9.0
1;94051;"cluster_1";8.636363636363637
1;94087;"cluster_1";10.0
1;94106;"cluster_1";8.0
1;94123;"cluster_1";8.0
1;94127;"cluster_1";9.0
1;94140;"cluster_1";10.0
1;94143;"cluster_1";9.0
1;94178;"cluster_1";7.0
1;94232;"cluster_1";10.0
1;94237;"cluster_1";6.0
1;94252;"cluster_1";9.0
1;94284;"cluster_1";8.0
1;94307;"cluster_1";10.0
1;94313;"cluster_1";7.5
1;94314;"cluster_1";5.0
1;94348;"cluster_1";9.0
1;94384;"cluster_1";10.0
1;94449;"cluster_1";8.0
1;94561;"cluster_1";8.0
1;94587;"cluster_1";8.0
1;94591;"cluster_1";9.0
1;94619;"cluster_1";10.0
1;94623;"cluster_1";8.0
1;94645;"cluster_1";9.0
1;94692;"cluster_1";7.0
1;94703;"cluster_1";8.0
1;94725;"cluster_1";7.333333333333333
1;94728;"cluster_1";8.0
1;94742;"cluster_1";8.0
1;94747;"cluster_1";9.0
1;94758;"cluster_1";8.0
1;94813;"cluster_1";8.0
1;94879;"cluster_1";8.0
1;94907;"cluster_1";5.5
1;94937;"cluster_1";9.0
1;94971;"cluster_1";8.0
1;94984;"cluster_1";7.0
1;95075;"cluster_1";8.666666666666666
1;95080;"cluster_1";9.0
1;95113;"cluster_1";7.0
1;95114;"cluster_1";9.0
1;95146;"cluster_1";6.0
1;95214;"cluster_1";7.0
1;95215;"cluster_1";9.0
1;95228;"cluster_1";10.0
1;95261;"cluster_1";8.0
1;95339;"cluster_1";7.125
1;95342;"cluster_1";9.0
1;95351;"cluster_1";7.6
1;95401;"cluster_1";8.5
1;95432;"cluster_1";8.0
1;95488;"cluster_1";6.0
1;95511;"cluster_1";9.0
1;95562;"cluster_1";6.0
1;95581;"cluster_1";6.0
1;95668;"cluster_1";8.0
1;95686;"cluster_1";7.5
1;95716;"cluster_1";7.0
1;95719;"cluster_1";10.0
1;95724;"cluster_1";7.0
1;95809;"cluster_1";7.0
1;95820;"cluster_1";8.75
1;95871;"cluster_1";7.0
1;95881;"cluster_1";9.0
1;95934;"cluster_1";9.0
1;96099;"cluster_1";5.0
1;96109;"cluster_1";8.125
1;96255;"cluster_1";9.0
1;96264;"cluster_1";8.0
1;96268;"cluster_1";8.0
1;96304;"cluster_1";7.25
1;96314;"cluster_1";8.333333333333334
1;96319;"cluster_1";10.0
1;96321;"cluster_1";10.0
1;96323;"cluster_1";8.2
1;96325;"cluster_1";7.0
1;96329;"cluster_1";9.0
1;96373;"cluster_1";7.5
1;96460;"cluster_1";9.0
1;96462;"cluster_1";9.0
1;96495;"cluster_1";5.0
1;96562;"cluster_1";8.5
1;96563;"cluster_1";8.5
1;96592;"cluster_1";7.666666666666667
1;96614;"cluster_1";10.0
1;96617;"cluster_1";10.0
1;96622;"cluster_1";9.25
1;96626;"cluster_1";6.5
1;96636;"cluster_1";9.333333333333334
1;96681;"cluster_1";9.666666666666666
1;96716;"cluster_1";7.625
1;96771;"cluster_1";8.0
1;96784;"cluster_1";8.5
1;96807;"cluster_1";7.0
1;96814;"cluster_1";10.0
1;96819;"cluster_1";7.0
1;96826;"cluster_1";10.0
1;96865;"cluster_1";9.909090909090908
1;96877;"cluster_1";9.0
1;96962;"cluster_1";9.0
1;96981;"cluster_1";7.0
1;96989;"cluster_1";9.0
1;96990;"cluster_1";7.0
1;97031;"cluster_1";5.0
1;97041;"cluster_1";7.0
1;97103;"cluster_1";10.0
1;97108;"cluster_1";10.0
1;97119;"cluster_1";5.0
1;97127;"cluster_1";8.0
1;97135;"cluster_1";10.0
1;97155;"cluster_1";8.0
1;97159;"cluster_1";8.0
1;97186;"cluster_1";5.0
1;97208;"cluster_1";10.0
1;97209;"cluster_1";8.0
1;97238;"cluster_1";9.0
1;97242;"cluster_1";10.0
1;97245;"cluster_1";10.0
1;97255;"cluster_1";8.0
1;97340;"cluster_1";7.0
1;97406;"cluster_1";7.0
1;97407;"cluster_1";10.0
1;97475;"cluster_1";10.0
1;97482;"cluster_1";5.5
1;97498;"cluster_1";9.0
1;97515;"cluster_1";8.75
1;97531;"cluster_1";8.0
1;97540;"cluster_1";6.0
1;97567;"cluster_1";10.0
1;97572;"cluster_1";9.0
1;97587;"cluster_1";10.0
1;97634;"cluster_1";8.0
1;97643;"cluster_1";6.0
1;97656;"cluster_1";4.0
1;97758;"cluster_1";9.0
1;97795;"cluster_1";7.75
1;97797;"cluster_1";8.0
1;97859;"cluster_1";2.0
1;97878;"cluster_1";7.0
1;97907;"cluster_1";6.5
1;97918;"cluster_1";8.0
1;97937;"cluster_1";10.0
1;97956;"cluster_1";9.0
1;97960;"cluster_1";5.0
1;97977;"cluster_1";7.0
1;97992;"cluster_1";9.0
1;98015;"cluster_1";9.0
1;98029;"cluster_1";8.222222222222221
1;98043;"cluster_1";6.0
1;98054;"cluster_1";8.333333333333334
1;98088;"cluster_1";10.0
1;98099;"cluster_1";10.0
1;98130;"cluster_1";9.0
1;98160;"cluster_1";7.0
1;98163;"cluster_1";7.0
1;98280;"cluster_1";5.0
1;98300;"cluster_1";9.0
1;98340;"cluster_1";10.0
